match_id,split,stable_hash,stratum,competition_gender,time_band,match_year,match_date,competition_name,season_name,primary_passes,primary_successes,primary_failures,primary_failure_rate,strict_passes,strict_successes,strict_failures,strict_failure_rate
3879709,calibration,d24d5e53f22c9ade0d76d811e7bd6a7c9e0860a3a4fa4a112301404a928b4f1f,male|T2,male,2,2016,2016-01-30,Serie A,2015/2016,801,532,269,0.3358302122347066,346,254,92,0.2658959537572254
3825754,calibration,d33388fba4bf97c3c60f1eb7cdca91a314f356f07b73a159f01dcaff6044f9af,male|T2,male,2,2016,2016-01-31,La Liga,2015/2016,842,643,199,0.2363420427553444,502,409,93,0.1852589641434263
3825757,calibration,de3615c74ddccc4a9ef5148eefe7d07f41331693ceb5c6c589cac6a67c58ba67,male|T2,male,2,2016,2016-01-31,La Liga,2015/2016,953,807,146,0.1532004197271773,377,330,47,0.1246684350132626
3753997,calibration,c7f025089795069de690019a20bbcbc28c3e1b88bd1a634fae810b7815437ea0,male|T2,male,2,2016,2016-02-02,Premier League,2015/2016,934,773,161,0.1723768736616702,489,427,62,0.1267893660531697
3879725,calibration,cde08ee300bd7ba7ad303cd177f1460411cabc0746c8db67c74058589d6a2b89,male|T2,male,2,2016,2016-02-03,Serie A,2015/2016,767,575,192,0.2503259452411995,343,278,65,0.1895043731778425
3900618,calibration,da61fbb2b9b987dd42556050207fd4ce7b0ebb5147cbb83e38d4a90ae6d37cff,male|T2,male,2,2016,2016-02-03,Ligue 1,2015/2016,1168,985,183,0.1566780821917808,675,589,86,0.1274074074074074
3825759,calibration,db43a884ab11bc57f554ae7a4639c0a7d4d5cead6de6e5c398216e237739a6e2,male|T2,male,2,2016,2016-02-05,La Liga,2015/2016,928,699,229,0.2467672413793103,447,351,96,0.2147651006711409
3900627,calibration,c4034f7d7283d01f733b968408583693abea63a7302596624b76baf61accaf62,male|T2,male,2,2016,2016-02-07,Ligue 1,2015/2016,759,560,199,0.2621870882740448,291,226,65,0.2233676975945017
3900628,calibration,c6de32da801dc89006019bfbac73e5fb66ded6af23af878bbc742f3281d39f58,male|T2,male,2,2016,2016-02-07,Ligue 1,2015/2016,881,687,194,0.2202043132803632,478,401,77,0.1610878661087866
3900629,calibration,c5f57c43a865dffd1dde1805f049b8a57a8efbcd96f8d05ca13cb0d9890875e4,male|T2,male,2,2016,2016-02-07,Ligue 1,2015/2016,1056,889,167,0.1581439393939394,650,563,87,0.1338461538461538
3754244,calibration,cdeb741d1802f2abae204159c1dd4b9942f42e226c78bcafa64bc16f833d0935,male|T2,male,2,2016,2016-02-13,Premier League,2015/2016,771,513,258,0.3346303501945525,345,250,95,0.2753623188405797
3754350,calibration,d6e825bdfdd5ee9e5b25768dd6421c1396d93348bd42561b4b576aab0d592b5b,male|T2,male,2,2016,2016-02-13,Premier League,2015/2016,850,666,184,0.2164705882352941,424,344,80,0.1886792452830188
3900631,calibration,daec823e6820520a8d7757d4603a1e5f42d1483ff3f80fb43b1c73039dab5cdb,male|T2,male,2,2016,2016-02-13,Ligue 1,2015/2016,920,695,225,0.2445652173913043,564,449,115,0.2039007092198581
3900632,calibration,c2af60ffbf3f979e29b0bace44d98a46529b6e5ae4ab01496bf6ae0a28a5c596,male|T2,male,2,2016,2016-02-13,Ligue 1,2015/2016,741,542,199,0.2685560053981106,360,283,77,0.2138888888888888
3900634,calibration,c9a47e5df61243a660bb9a19a0e5415fc70923230d3b755ace2edf2c879acace,male|T2,male,2,2016,2016-02-13,Ligue 1,2015/2016,953,761,192,0.2014690451206715,505,404,101,0.2
3879747,calibration,dea47726745dd43258957eaca9b0966e2e4ae4a976a258fe6df6a808c0dfa5be,male|T2,male,2,2016,2016-02-19,Serie A,2015/2016,964,794,170,0.1763485477178423,420,363,57,0.1357142857142857
3825778,calibration,d23ab30bd02e43c8e539e6803501a7e151d078d3dc6c01e78f4bc035a10d11ba,male|T2,male,2,2016,2016-02-20,La Liga,2015/2016,766,565,201,0.2624020887728459,352,279,73,0.2073863636363636
3825780,calibration,d00421ea8054cd3306a5fec513a967a0082d681c693b4263158bf79faea4a47c,male|T2,male,2,2016,2016-02-20,La Liga,2015/2016,852,627,225,0.2640845070422535,517,408,109,0.2108317214700193
3825785,calibration,c1cdb18089d5effcad16e631c273efedd4955a1753b22c4fd3003cc20a88ecfd,male|T2,male,2,2016,2016-02-21,La Liga,2015/2016,808,629,179,0.2215346534653465,448,365,83,0.1852678571428571
3901151,calibration,c5871268e85ba03e50b85434669ed2397d11a2730a6e7518319a5f28d18cc486,male|T2,male,2,2016,2016-02-21,Ligue 1,2015/2016,727,541,186,0.2558459422283356,410,324,86,0.2097560975609756
3754049,calibration,c7fdbc5b92fcf7307f5e1cb86e126ec96cac18e8405d93a46d446da020acd8ff,male|T2,male,2,2016,2016-02-27,Premier League,2015/2016,812,575,237,0.291871921182266,396,291,105,0.2651515151515151
3825790,calibration,df08d1c4ea91aa258bc2c177e04209904582fc73162a6efe52225de011717db2,male|T2,male,2,2016,2016-02-27,La Liga,2015/2016,818,615,203,0.2481662591687041,485,394,91,0.1876288659793814
3901159,calibration,ce0831e88b4cb1345b70373026bcde39894a20cc61f1507e7c0d76508681ad03,male|T2,male,2,2016,2016-02-28,Ligue 1,2015/2016,901,740,161,0.1786903440621531,514,422,92,0.178988326848249
3879767,calibration,da2f993e5749af536e9ef5aa17030837e98865efcfdcb5f326a274e9af865894,male|T3,male,3,2016,2016-03-04,Serie A,2015/2016,904,722,182,0.2013274336283186,358,299,59,0.164804469273743
3879768,calibration,cc852ecd6d80c55339aa00b1b26b82b923dc5612e5ae102385be052be1f4b3d8,male|T3,male,3,2016,2016-03-05,Serie A,2015/2016,907,713,194,0.2138919514884233,442,358,84,0.1900452488687782
3901166,calibration,cdb5124ae63e3e75b55dc465704711f97e282dddbb143e8a0e7ed426d37d116f,male|T3,male,3,2016,2016-03-05,Ligue 1,2015/2016,1118,898,220,0.1967799642218247,664,550,114,0.1716867469879518
3901167,calibration,d6bc557b0936db9a73321aa5da706d1f1fa1ef7de18a3bf959cd4af6640e0356,male|T3,male,3,2016,2016-03-05,Ligue 1,2015/2016,842,641,201,0.2387173396674584,500,408,92,0.184
266056,calibration,df89d7b41582cdc3da4d70bf6ec7f140fd4099a605b35b7e62942f42ffe4e8c5,male|T3,male,3,2016,2016-03-06,La Liga,2015/2016,1044,853,191,0.1829501915708812,560,480,80,0.1428571428571428
3879772,calibration,d42d3402e397e1cd14e239e2f042c65d74d63dbadbec3fb05690c3bb0089afae,male|T3,male,3,2016,2016-03-06,Serie A,2015/2016,826,621,205,0.24818401937046,396,309,87,0.2196969696969697
3901170,calibration,d30d1a70cd6383a838b1444156052adb9f10b7dd06843110011457619f94478e,male|T3,male,3,2016,2016-03-06,Ligue 1,2015/2016,981,786,195,0.1987767584097859,614,513,101,0.1644951140065146
3879777,calibration,e069c0b591e8b5f4513b7829671bb5e2862c6ec334a40369b2ff1001f1a35949,male|T3,male,3,2016,2016-03-11,Serie A,2015/2016,834,644,190,0.2278177458033573,406,332,74,0.1822660098522167
3901174,calibration,d879986977fcbed602db80d5e0fad0ba1ee79694546a4961587fd980c59d383b,male|T3,male,3,2016,2016-03-11,Ligue 1,2015/2016,852,631,221,0.2593896713615023,490,384,106,0.2163265306122449
3879784,calibration,e0c91a84c71c4a5c93c298557b15f75057f47d0e86a306d5679bdbfa49d10182,male|T3,male,3,2016,2016-03-13,Serie A,2015/2016,813,626,187,0.2300123001230012,453,360,93,0.2052980132450331
3901183,calibration,cedb18b85c6c81d38cc2ff4807dffd22537a07b4e2b8ab86dec84bf3a09e76fb,male|T3,male,3,2016,2016-03-13,Ligue 1,2015/2016,1079,933,146,0.1353104726598702,485,432,53,0.1092783505154639
3879787,calibration,da5a9557e26abf2125dbcee890bee04244834605fb474382103c8dd886a5c972,male|T3,male,3,2016,2016-03-19,Serie A,2015/2016,933,734,199,0.2132904608788853,449,376,73,0.1625835189309576
3901190,calibration,d59c5119485861adde928f55212b5c3e3aa9d303d742569da24facf231925066,male|T3,male,3,2016,2016-03-19,Ligue 1,2015/2016,826,620,206,0.2493946731234866,431,353,78,0.1809744779582366
3754087,calibration,d4a10c9838ae85ad05520248089495390709f00e564d23591bbd2dae63f624ea,male|T3,male,3,2016,2016-04-02,Premier League,2015/2016,875,668,207,0.2365714285714285,521,415,106,0.2034548944337812
3754175,calibration,d0fe7a14d26ed7e7b34fad68d727d4a1c90d6dea0223289099d91a418d02c867,male|T3,male,3,2016,2016-04-02,Premier League,2015/2016,702,483,219,0.3119658119658119,337,235,102,0.3026706231454006
3901196,calibration,da4c82d953db9a9dff3e2f84fe99fc57b7651a5f034b56c2e265668565ccbd52,male|T3,male,3,2016,2016-04-02,Ligue 1,2015/2016,1153,1006,147,0.1274934952298352,784,695,89,0.1135204081632653
3825824,calibration,cb4e4622d5dfc68193b1e9c75683722a3ebda21b629fb07b2a84560381279c7a,male|T3,male,3,2016,2016-04-03,La Liga,2015/2016,905,615,290,0.3204419889502762,463,332,131,0.2829373650107991
3879803,calibration,dd2670ed80105f176af6413a1d03e0ba23297639437dfeba68eeb0967bb9f7ef,male|T3,male,3,2016,2016-04-03,Serie A,2015/2016,772,580,192,0.2487046632124352,331,272,59,0.1782477341389728
3825828,calibration,d8af330fa76060148fcd3e212c34a5e6aeb091e6833fd847d14f8bfa36478d31,male|T3,male,3,2016,2016-04-09,La Liga,2015/2016,862,628,234,0.271461716937355,464,363,101,0.2176724137931034
3901205,calibration,d94cc51ceaa62c8f0a75eba825da3a4f2cda26de0a713624d7556e083deb5232,male|T3,male,3,2016,2016-04-09,Ligue 1,2015/2016,955,716,239,0.250261780104712,644,524,120,0.186335403726708
3879812,calibration,d4ed66f11f6ba916cb3c23b473cea12ecb495582f4fe7f1cc539e1a7d08d5729,male|T3,male,3,2016,2016-04-10,Serie A,2015/2016,997,794,203,0.2036108324974924,504,412,92,0.1825396825396825
3754024,calibration,e258cfd53d78a4eaf6ec4fa0f90b2b89b82815c3fa78761cbdceedcd2d345172,male|T3,male,3,2016,2016-04-16,Premier League,2015/2016,827,600,227,0.2744860943168077,371,297,74,0.1994609164420485
3825833,calibration,d228a3c704409e42f46ae32986569daab8420bb378415224ea06aa1a9212bd8f,male|T3,male,3,2016,2016-04-16,La Liga,2015/2016,841,708,133,0.1581450653983353,468,396,72,0.1538461538461538
3825852,calibration,d92f9a0a2ae2f1a7b15d05f8f539ffc5fd66a5e05cec910c48bfbd71943ce78d,male|T3,male,3,2016,2016-04-16,La Liga,2015/2016,882,703,179,0.2029478458049886,479,400,79,0.1649269311064718
3879824,calibration,d9977bfb895f41378b379d7f03947b94dc6390f0239cb505ddb764e5ba32a643,male|T3,male,3,2016,2016-04-17,Serie A,2015/2016,785,600,185,0.2356687898089172,379,311,68,0.179419525065963
3879826,calibration,d39d341c5c8b42dcd96df0209d938423d631339684b3955c206836e24045934c,male|T3,male,3,2016,2016-04-17,Serie A,2015/2016,693,470,223,0.3217893217893218,379,292,87,0.229551451187335
3825837,calibration,df8f75c6abc8bd027bd1324fbd033ac8f5d69d8385cd5aa3d18f7448a51bcf1e,male|T3,male,3,2016,2016-04-19,La Liga,2015/2016,923,765,158,0.171180931744312,554,478,76,0.1371841155234657
3825862,calibration,d465393e0f7d6cdfae9a662fca148e9d46b657aec2b84e40152fa4432c80ac5c,male|T3,male,3,2016,2016-04-19,La Liga,2015/2016,1008,759,249,0.2470238095238095,618,486,132,0.2135922330097087
266310,calibration,d4a9c403aba442b3410e0f7de40ed5754c7373dd7cef423d14798f774980d968,male|T3,male,3,2016,2016-04-20,La Liga,2015/2016,1062,938,124,0.1167608286252354,475,426,49,0.1031578947368421
3825847,calibration,d3e5d4d8bb90cd6cbce0f67bf8e80b561b8a0505adfb35deb647105d28c8fe0b,male|T3,male,3,2016,2016-04-23,La Liga,2015/2016,827,568,259,0.313180169286578,442,325,117,0.2647058823529412
3901230,calibration,d3aa6b0c02972d22395bdd97b57697d2583efdc5db87be0549480c84c0b1d47a,male|T3,male,3,2016,2016-04-24,Ligue 1,2015/2016,755,524,231,0.3059602649006622,377,274,103,0.273209549071618
3879847,calibration,d12b1015f25be8a11b2ee709e4ddc5c37e3436605a633599088cfc3c6e6b482e,male|T3,male,3,2016,2016-04-30,Serie A,2015/2016,841,715,126,0.149821640903686,436,377,59,0.1353211009174312
3825873,calibration,d17f28780ecafb2858d5e30f9db8396f5b64bca4cb6ce145174e15de4f0a8b93,male|T3,male,3,2016,2016-05-01,La Liga,2015/2016,1017,850,167,0.1642084562438544,488,426,62,0.1270491803278688
3901244,calibration,d591aa7647172d6be66d82179067e2a825238228b879f6cc50f9a98f1d281de5,male|T3,male,3,2016,2016-05-07,Ligue 1,2015/2016,737,525,212,0.2876526458616011,396,315,81,0.2045454545454545
3901250,calibration,d4406c12001a57567e0d6aa89e568ef3d4452d3e75fc37838db4791265e80c73,male|T3,male,3,2016,2016-05-07,Ligue 1,2015/2016,822,665,157,0.1909975669099756,432,369,63,0.1458333333333333
3754342,calibration,cce909b22f50cf97abbc8ed9670e23335c31141092ca39e799045247b77cb165,male|T3,male,3,2016,2016-05-08,Premier League,2015/2016,811,653,158,0.1948212083847102,308,266,42,0.1363636363636363
3825861,calibration,d0cfa1e306c5d52d041bbd8fe3c8b044fd187c25fd6ade18d16013f900395040,male|T3,male,3,2016,2016-05-08,La Liga,2015/2016,827,608,219,0.2648125755743651,476,380,96,0.2016806722689075
3901255,calibration,d62ad980447ad9406af846dafd2cdfe86093bc6f695e957a4e4c81355d34238d,male|T3,male,3,2016,2016-05-14,Ligue 1,2015/2016,615,377,238,0.3869918699186991,239,171,68,0.2845188284518828
3901257,calibration,d0e21339e7490fb797345cc7a66a71d257af79d36e40bb74f4e1b30db1b54db9,male|T3,male,3,2016,2016-05-14,Ligue 1,2015/2016,824,631,193,0.2342233009708738,494,405,89,0.180161943319838
3901259,calibration,ccf157f4e71c206706e1f3ac3aa6700324b26fffa321a176749b6e8e4ff2dac3,male|T3,male,3,2016,2016-05-14,Ligue 1,2015/2016,1075,889,186,0.1730232558139534,688,592,96,0.1395348837209302
3901262,calibration,dc254a7326a1915421f20da92ba1289cf1a1fe27f6038b994e6a7f2135081334,male|T3,male,3,2016,2016-05-14,Ligue 1,2015/2016,936,712,224,0.2393162393162393,530,435,95,0.1792452830188679
3879873,calibration,d6f5946f65c6ee6936a88aadf7ce842cd10acfe2d4731f0946cc28f912c15d17,male|T3,male,3,2016,2016-05-15,Serie A,2015/2016,959,819,140,0.145985401459854,480,420,60,0.125
267058,calibration,cb0f79c96281e1c0e49b9adb6458e4a79590f7504ea2301f35c149a6cdb13426,male|T3,male,3,2016,2016-10-29,La Liga,2016/2017,933,784,149,0.1596998928188638,364,306,58,0.1593406593406593
266357,calibration,d95e47f0b50b5c01d6fe56d4e68bc4f70029f918a05a56cb4a333136d0f43ddf,male|T3,male,3,2016,2016-12-10,La Liga,2016/2017,1051,899,152,0.1446241674595623,415,362,53,0.1277108433734939
18244,calibration,e0a1a1edcdfd7cc982b921d2167c2afe9bea28b11e61777b7441cf13ceb72ffe,male|T3,male,3,2017,2017-06-03,Champions League,2016/2017,904,744,160,0.1769911504424778,408,337,71,0.1740196078431372
9581,calibration,d872c507d4162dbe5bf920de631df36d52b1bd441e3e91d3e734055e5aa46e7a,male|T3,male,3,2017,2017-08-26,La Liga,2017/2018,999,851,148,0.1481481481481481,449,389,60,0.133630289532294
9636,calibration,cb763094b0469ddc180f4eef4a8ee92ea34e22e6d92ff6c6afb249d1f78d57bd,male|T3,male,3,2017,2017-10-01,La Liga,2017/2018,1044,907,137,0.1312260536398467,594,524,70,0.1178451178451178
9661,calibration,d297503b10f7e3f8ea16235efe0a9b77850cef3e61e9969187a742ebf282f912,male|T3,male,3,2017,2017-10-28,La Liga,2017/2018,888,695,193,0.2173423423423423,455,364,91,0.2
9695,calibration,ce12474c230ef1b1e3683b49ed718e21b21b38b9aae79ee5cb87213d8803ce70,male|T3,male,3,2017,2017-11-26,La Liga,2017/2018,1064,883,181,0.1701127819548872,478,403,75,0.1569037656903765
9765,calibration,d219cbca910fb79199187904ac79586a6530b1db5c525ee4fa86a8017133a183,male|T4,male,4,2018,2018-01-21,La Liga,2017/2018,998,824,174,0.1743486973947896,606,506,100,0.165016501650165
7451,calibration,ddddefaa00db3c1ce5d59b164db8e3d578947dd2af4f109ea9011e350908dd59,female|T4,female,4,2018,2018-05-13,NWSL,2018,738,519,219,0.2967479674796748,487,356,131,0.2689938398357289
7519,calibration,dbbd1e2fa14e01b90aa48a4baa3e24ef3677afc4978cfacef496d10575fe8d82,female|T4,female,4,2018,2018-05-31,NWSL,2018,643,408,235,0.3654743390357698,426,292,134,0.3145539906103286
7577,calibration,d9304b34ef3c9346f24e8e86e662cbe9ab361d9b3387a017f6734989d6c385d6,male|T4,male,4,2018,2018-06-15,FIFA World Cup,2018,666,485,181,0.2717717717717717,372,296,76,0.2043010752688172
7532,calibration,df30f18a2f81d6359a298a4ec5f7027e1eb88f5984f0b6ae8f53ff3cc0bd7ddd,male|T4,male,4,2018,2018-06-16,FIFA World Cup,2018,755,594,161,0.2132450331125827,450,366,84,0.1866666666666666
7544,calibration,e3d39e92be7d0968e8c4fd57e0ef655593e7eb7dd5bfbe6106575a9f939310f6,male|T4,male,4,2018,2018-06-20,FIFA World Cup,2018,1033,875,158,0.1529525653436592,692,590,102,0.1473988439306358
7550,calibration,e50ac74a110ba832e020c8f4880386578138c847cd36f794131e7bdf86ff4959,male|T4,male,4,2018,2018-06-22,FIFA World Cup,2018,812,662,150,0.1847290640394088,452,379,73,0.161504424778761
7565,calibration,d2c92d11c9ae531022a657cf91b5d60ae0b0c12de072f24ae9176de270611125,male|T4,male,4,2018,2018-06-27,FIFA World Cup,2018,1047,853,194,0.1852913085004775,802,672,130,0.1620947630922693
7472,calibration,e7e32f755fa03aa7e2f2b3cc90e1c369b77ca103fb3e090208e0ad56285c9a34,female|T4,female,4,2018,2018-07-01,NWSL,2018,806,514,292,0.3622828784119106,425,300,125,0.2941176470588235
7480,calibration,e3728834a3e321dd025e65a1f15138648af16b29417917d4beb622f7a39672c1,female|T4,female,4,2018,2018-07-12,NWSL,2018,795,543,252,0.3169811320754717,493,368,125,0.2535496957403651
15946,calibration,da4176f3b1d930a4877b77f2642eb738d06c81d3ec68d49b5012901161a0df37,male|T4,male,4,2018,2018-08-18,La Liga,2018/2019,1085,926,159,0.1465437788018433,522,449,73,0.1398467432950191
19715,calibration,e4af566512045a27c73135a11ac1129e94b1e297accfea1c7b8f5fd60117a4eb,female|T4,female,4,2018,2018-09-09,FA Women's Super League,2018/2019,554,308,246,0.4440433212996389,283,186,97,0.342756183745583
19723,calibration,e496ac87f3925ef262a6f38cadc9d4339006dbe87bf09e055a7401127a377969,female|T4,female,4,2018,2018-09-20,FA Women's Super League,2018/2019,925,685,240,0.2594594594594595,575,457,118,0.2052173913043478
19726,calibration,e512cdacc6f69f5ff99d320582065f0708b11fee5ef92e1c5210b9e1297c2c7f,female|T4,female,4,2018,2018-09-23,FA Women's Super League,2018/2019,864,566,298,0.3449074074074074,432,300,132,0.3055555555555556
15998,calibration,e191808fab814cf3a5f6258cc2889f92af2062652587158103bcaddafb9c5816,male|T4,male,4,2018,2018-09-26,La Liga,2018/2019,1019,861,158,0.155053974484789,515,453,62,0.1203883495145631
16010,calibration,e96ebd99b8c24d8642d0cd535a25d43d775dfa4b346ad6ff91b51334de320ca0,male|T4,male,4,2018,2018-09-29,La Liga,2018/2019,886,702,184,0.2076749435665914,455,368,87,0.1912087912087912
19739,calibration,d3a9717f57f1affc67c6b1a7b4135c546c6ec973499c35b3063802209f5fd199,female|T4,female,4,2018,2018-10-21,FA Women's Super League,2018/2019,915,712,203,0.2218579234972677,444,369,75,0.1689189189189189
19746,calibration,d9bffc07403483bb222386369de367bf266ac7bb0d2e36b85b29d46231a59e69,female|T4,female,4,2018,2018-10-28,FA Women's Super League,2018/2019,727,472,255,0.3507565337001375,346,258,88,0.2543352601156069
19749,calibration,debc27be57d703b0b3017c2eb1f45f94c59349cca77639ea5b4e20b77983ef55,female|T4,female,4,2018,2018-11-04,FA Women's Super League,2018/2019,871,705,166,0.1905855338691159,546,462,84,0.1538461538461538
19752,calibration,d4a806ae13385e6ed5ccfcff00543526f70f195ad7250228550bba235ab54cef,female|T4,female,4,2018,2018-11-04,FA Women's Super League,2018/2019,965,754,211,0.2186528497409326,588,474,114,0.1938775510204081
19765,calibration,d3a78f6e61e19efeab3099ad2de6ccc7d1984f83996630cf1624c78421fdbec6,female|T4,female,4,2018,2018-11-25,FA Women's Super League,2018/2019,965,787,178,0.1844559585492228,504,427,77,0.1527777777777778
19768,calibration,da9b55f1dd9606163eb8d9785c3b724fe1982cd538e61b3e4ad35ed409166744,female|T4,female,4,2018,2018-11-25,FA Women's Super League,2018/2019,757,493,264,0.3487450462351387,403,266,137,0.3399503722084367
19773,calibration,dfcc48d2fbb47a04cca04a7813cdb6fa07ae2d5c035e60102ad40c956bd537fb,female|T4,female,4,2018,2018-12-02,FA Women's Super League,2018/2019,834,580,254,0.3045563549160671,444,332,112,0.2522522522522522
16131,calibration,dbd52ca9652456b884f28b18373276c6b43f282e65e3aee921d04c51881d6de4,male|T4,male,4,2019,2019-01-13,La Liga,2018/2019,1027,832,195,0.189873417721519,557,453,104,0.1867145421903052
16190,calibration,d4e99c954b14cb5b593487cbc0a27627bb5c2ac95d1fe58278f51c7900cf5416,male|T4,male,4,2019,2019-02-23,La Liga,2018/2019,907,732,175,0.1929437706725468,422,350,72,0.1706161137440758
16196,calibration,d5ef569565b4c97f6e8afd65965b7443dbf507c0b42a4ac486148436203d5dd2,male|T4,male,4,2019,2019-03-02,La Liga,2018/2019,967,819,148,0.1530506721820062,556,475,81,0.14568345323741
16205,calibration,d52eb11e1381695a615ea9ca82011c51e3a7856d78bfcf35268006827f12cf43,male|T4,male,4,2019,2019-03-09,La Liga,2018/2019,988,860,128,0.1295546558704453,553,496,57,0.1030741410488245
19799,calibration,d2d40f89cc8015f24aa6f4efd0dac3aec6f0911f2e102b7b611a495c55632c83,female|T4,female,4,2019,2019-03-13,FA Women's Super League,2018/2019,1076,824,252,0.2342007434944238,532,441,91,0.1710526315789473
19816,calibration,dac20fc5204ab7451f9bc621a7372d3993f1c2c48a621b2aa57a7b1f64d9198e,female|T4,female,4,2019,2019-04-28,FA Women's Super League,2018/2019,794,595,199,0.2506297229219144,386,322,64,0.1658031088082901
22912,calibration,db5790e2b74487ce2dce9a648c6eeac87e3d431d46bf874bb8fdfe70588f7dfa,male|T4,male,4,2019,2019-06-01,Champions League,2018/2019,782,573,209,0.2672634271099744,294,235,59,0.2006802721088435
22921,calibration,d7ec952b9699133596680f6fd8317cb2474fce712a1e1bd2112a85c250502559,female|T4,female,4,2019,2019-06-07,Women's World Cup,2019,864,730,134,0.1550925925925926,405,348,57,0.1407407407407407
22980,calibration,d778bd289f2c8ac7d323922ddbaa565248a8f77ad2f318ff10b58d701e249c5b,female|T4,female,4,2019,2019-06-17,Women's World Cup,2019,701,534,167,0.2382310984308131,363,287,76,0.209366391184573
22981,calibration,e25ddeaefc028f042d16dbd5700fc228e76e8215b4ff7eba6740ca4e0043db0c,female|T4,female,4,2019,2019-06-17,Women's World Cup,2019,721,557,164,0.2274618585298197,369,297,72,0.1951219512195122
